timestep_name,hour,demandb1,demandb2,demandb3,demandb4
t7943,7943,3146.68018,10690.33576,1779.05207,4987.4867900
t7944,7944,2885.28465,9906.19486,1725.14044,4959.2934900
t7945,7945,2622.64267,9061.57955,1668.63135,5165.3083000
t7946,7946,2439.35761,8434.06334,1623.51266,4843.3416300
t7947,7947,2317.83827,8054.10617,1601.83899,4835.6041900
t7948,7948,2254.35553,7855.57134,1591.60398,4869.8619200
t7949,7949,2234.60131,7783.31133,1588.84925,5122.7339100
t795,795,2263.50537,7887.88399,1585.61636,4843.1914800
t7951,7951,2316.39786,8227.27676,1591.42896,5068.1371800
t7952,7952,2450.98553,8686.51394,1581.01819,4755.6045100
t7953,7953,2677.23968,9472.33017,1606.83319,4687.0082800
t7954,7954,2880.86365,10170.85084,1655.96161,4712.6217200
t7955,7955,2996.22298,10559.35705,1669.57819,4662.9618400
t7956,7956,3039.6182,10782.35098,1676.61084,4536.1987900
t7957,7957,3026.97901,10825.83702,1682.47027,4516.6146600
t7958,7958,2988.30315,10828.14319,1685.51302,4495.6378300
t7959,7959,3017.23707,10888.96895,1690.64441,4507.0671100
t796,796,3011.53283,10854.62648,1691.53645,4560.8474600
t7961,7961,2996.17229,10759.47454,1691.23123,4571.9235700
t7962,7962,2948.36048,10494.54766,1683.12787,4745.4218800
t7963,7963,2868.39459,10146.04348,1670.44979,4736.9411800
t7964,7964,2861.3821,10076.68437,1674.49704,4741.4728800
t7965,7965,2956.03866,10621.90669,1743.27915,4905.3925700
t7966,7966,3239.69681,11180.60429,1806.89772,5045.3291200
t7967,7967,3146.68018,10690.33576,1779.05207,4987.4867900
t7968,7968,2885.28465,9906.19486,1725.14044,4959.2934900
t7969,7969,2622.64267,9061.57955,1668.63135,5165.3083000
t797,797,2439.35761,8434.06334,1623.51266,4843.3416300
t7971,7971,2317.83827,8054.10617,1601.83899,4835.6041900
t7972,7972,2254.35553,7855.57134,1591.60398,4869.8619200
t7973,7973,2234.60131,7783.31133,1588.84925,5122.7339100
t7974,7974,2263.50537,7887.88399,1585.61636,4843.1914800
t7975,7975,2316.39786,8227.27676,1591.42896,5068.1371800
t7976,7976,2450.98553,8686.51394,1581.01819,4755.6045100
t7977,7977,2677.23968,9472.33017,1606.83319,4687.0082800
t7978,7978,2880.86365,10170.85084,1655.96161,4712.6217200
t7979,7979,2996.22298,10559.35705,1669.57819,4662.9618400
t798,798,3039.6182,10782.35098,1676.61084,4536.1987900
t7981,7981,3026.97901,10825.83702,1682.47027,4516.6146600
t7982,7982,2988.30315,10828.14319,1685.51302,4495.6378300
t7983,7983,3017.23707,10888.96895,1690.64441,4507.0671100
t7984,7984,3011.53283,10854.62648,1691.53645,4560.8474600
t7985,7985,2996.17229,10759.47454,1691.23123,4571.9235700
t7986,7986,2948.36048,10494.54766,1683.12787,4745.4218800
t7987,7987,2868.39459,10146.04348,1670.44979,4736.9411800
t7988,7988,2861.3821,10076.68437,1674.49704,4741.4728800
t7989,7989,2956.03866,10621.90669,1743.27915,4905.3925700
t799,799,3239.69681,11180.60429,1806.89772,5045.3291200
t7991,7991,3146.68018,10690.33576,1779.05207,4987.4867900
t7992,7992,2885.28465,9906.19486,1725.14044,4959.2934900
t7993,7993,2622.64267,9061.57955,1668.63135,5165.3083000
t7994,7994,2439.35761,8434.06334,1623.51266,4843.3416300
t7995,7995,2317.83827,8054.10617,1601.83899,4835.6041900
t7996,7996,2254.35553,7855.57134,1591.60398,4869.8619200
t7997,7997,2234.60131,7783.31133,1588.84925,5122.7339100
t7998,7998,2263.50537,7887.88399,1585.61636,4843.1914800
t7999,7999,2316.39786,8227.27676,1591.42896,5068.1371800
t8,8,2450.98553,8686.51394,1581.01819,4755.6045100
t8001,8001,2677.23968,9472.33017,1606.83319,4687.0082800
t8002,8002,2880.86365,10170.85084,1655.96161,4712.6217200
t8003,8003,2996.22298,10559.35705,1669.57819,4662.9618400
t8004,8004,3039.6182,10782.35098,1676.61084,4536.1987900
t8005,8005,3026.97901,10825.83702,1682.47027,4516.6146600
t8006,8006,2988.30315,10828.14319,1685.51302,4495.6378300
t8007,8007,3017.23707,10888.96895,1690.64441,4507.0671100
t8008,8008,3011.53283,10854.62648,1691.53645,4560.8474600
t8009,8009,2996.17229,10759.47454,1691.23123,4571.9235700
t801,801,2948.36048,10494.54766,1683.12787,4745.4218800
t8011,8011,2868.39459,10146.04348,1670.44979,4736.9411800
t8012,8012,2861.3821,10076.68437,1674.49704,4741.4728800
t8013,8013,2956.03866,10621.90669,1743.27915,4905.3925700
t8014,8014,3239.69681,11180.60429,1806.89772,5045.3291200
t8015,8015,3146.68018,10690.33576,1779.05207,4987.4867900
t8016,8016,2885.28465,9906.19486,1725.14044,4959.2934900
t8017,8017,2742.75886,9648.52485,1668.4181,5049.7809200
t8018,8018,2531.81664,8906.42709,1614.13476,4921.7697700
t8019,8019,2386.59103,8424.57599,1587.32321,4858.3439800
t802,802,2307.28343,8168.52768,1579.89215,5149.4820800
t8021,8021,2285.15391,8075.1893,1580.63882,5175.8801800
t8022,8022,2306.75129,8149.84299,1580.90235,4885.0148400
t8023,8023,2294.06696,8266.31965,1579.8735,5179.9791900
t8024,8024,2399.13301,8669.44383,1564.36117,4745.0351300
t8025,8025,2645.38859,9609.06368,1604.16313,4713.5206700
t8026,8026,2871.16222,10379.98112,1666.61762,4751.4474400
t8027,8027,3013.80328,10851.71308,1689.33583,4760.5175300
t8028,8028,3083.75874,11140.34821,1695.89767,4765.9561000
t8029,8029,3085.63569,11262.83767,1694.37875,4571.3767900
t803,803,3065.98864,11327.02663,1691.30959,4523.4729600
t8031,8031,3096.90414,11410.00329,1698.52543,4520.3130600
t8032,8032,3090.88325,11381.98984,1695.18283,4533.9524500
t8033,8033,3069.25671,11269.77181,1685.23627,4622.2915200
t8034,8034,3012.74016,10999.46707,1667.30613,4603.4408400
t8035,8035,2923.58183,10603.05957,1661.45786,4784.7663700
t8036,8036,2888.58049,10362.06809,1660.69352,4826.4745000
t8037,8037,2891.21457,10403.85582,1688.45353,4903.8582500
t8038,8038,3137.91434,11316.88988,1789.59178,5083.5308400
t8039,8039,3222.58385,11131.68452,1780.05676,5052.0729000
t804,804,2993.48312,10428.30429,1727.51387,5002.6381900
t8041,8041,2742.75886,9648.52485,1668.4181,5049.7809200
t8042,8042,2531.81664,8906.42709,1614.13476,4921.7697700
t8043,8043,2386.59103,8424.57599,1587.32321,4858.3439800
t8044,8044,2307.28343,8168.52768,1579.89215,5149.4820800
t8045,8045,2285.15391,8075.1893,1580.63882,5175.8801800
t8046,8046,2306.75129,8149.84299,1580.90235,4885.0148400
t8047,8047,2294.06696,8266.31965,1579.8735,5179.9791900
t8048,8048,2399.13301,8669.44383,1564.36117,4745.0351300
t8049,8049,2645.38859,9609.06368,1604.16313,4713.5206700
t805,805,2871.16222,10379.98112,1666.61762,4751.4474400
t8051,8051,3013.80328,10851.71308,1689.33583,4760.5175300
t8052,8052,3083.75874,11140.34821,1695.89767,4765.9561000
t8053,8053,3085.63569,11262.83767,1694.37875,4571.3767900
t8054,8054,3065.98864,11327.02663,1691.30959,4523.4729600
t8055,8055,3096.90414,11410.00329,1698.52543,4520.3130600
t8056,8056,3090.88325,11381.98984,1695.18283,4533.9524500
t8057,8057,3069.25671,11269.77181,1685.23627,4622.2915200
t8058,8058,3012.74016,10999.46707,1667.30613,4603.4408400
t8059,8059,2923.58183,10603.05957,1661.45786,4784.7663700
t806,806,2888.58049,10362.06809,1660.69352,4826.4745000
t8061,8061,2891.21457,10403.85582,1688.45353,4903.8582500
t8062,8062,3137.91434,11316.88988,1789.59178,5083.5308400
t8063,8063,3222.58385,11131.68452,1780.05676,5052.0729000
t8064,8064,2993.48312,10428.30429,1727.51387,5002.6381900
t8065,8065,2742.75886,9648.52485,1668.4181,5049.7809200
t8066,8066,2531.81664,8906.42709,1614.13476,4921.7697700
t8067,8067,2386.59103,8424.57599,1587.32321,4858.3439800
t8068,8068,2307.28343,8168.52768,1579.89215,5149.4820800
t8069,8069,2285.15391,8075.1893,1580.63882,5175.8801800
t807,807,2306.75129,8149.84299,1580.90235,4885.0148400
t8071,8071,2294.06696,8266.31965,1579.8735,5179.9791900
t8072,8072,2399.13301,8669.44383,1564.36117,4745.0351300
t8073,8073,2645.38859,9609.06368,1604.16313,4713.5206700
t8074,8074,2871.16222,10379.98112,1666.61762,4751.4474400
t8075,8075,3013.80328,10851.71308,1689.33583,4760.5175300
t8076,8076,3083.75874,11140.34821,1695.89767,4765.9561000
t8077,8077,3085.63569,11262.83767,1694.37875,4571.3767900
t8078,8078,3065.98864,11327.02663,1691.30959,4523.4729600
t8079,8079,3096.90414,11410.00329,1698.52543,4520.3130600
t808,808,3090.88325,11381.98984,1695.18283,4533.9524500
t8081,8081,3069.25671,11269.77181,1685.23627,4622.2915200
t8082,8082,3012.74016,10999.46707,1667.30613,4603.4408400
t8083,8083,2923.58183,10603.05957,1661.45786,4784.7663700
t8084,8084,2888.58049,10362.06809,1660.69352,4826.4745000
t8085,8085,2891.21457,10403.85582,1688.45353,4903.8582500
t8086,8086,3137.91434,11316.88988,1789.59178,5083.5308400
t8087,8087,3222.58385,11131.68452,1780.05676,5052.0729000
t8088,8088,2993.48312,10428.30429,1727.51387,5002.6381900
t8089,8089,2742.75886,9648.52485,1668.4181,5049.7809200
t809,809,2531.81664,8906.42709,1614.13476,4921.7697700
t8091,8091,2386.59103,8424.57599,1587.32321,4858.3439800
t8092,8092,2307.28343,8168.52768,1579.89215,5149.4820800
t8093,8093,2285.15391,8075.1893,1580.63882,5175.8801800
t8094,8094,2306.75129,8149.84299,1580.90235,4885.0148400
t8095,8095,2294.06696,8266.31965,1579.8735,5179.9791900
t8096,8096,2399.13301,8669.44383,1564.36117,4745.0351300
t8097,8097,2645.38859,9609.06368,1604.16313,4713.5206700
t8098,8098,2871.16222,10379.98112,1666.61762,4751.4474400
t8099,8099,3013.80328,10851.71308,1689.33583,4760.5175300
t81,81,3083.75874,11140.34821,1695.89767,4765.9561000
t8101,8101,3085.63569,11262.83767,1694.37875,4571.3767900
t8102,8102,3065.98864,11327.02663,1691.30959,4523.4729600
t8103,8103,3096.90414,11410.00329,1698.52543,4520.3130600
t8104,8104,3090.88325,11381.98984,1695.18283,4533.9524500
t8105,8105,3069.25671,11269.77181,1685.23627,4622.2915200
t8106,8106,3012.74016,10999.46707,1667.30613,4603.4408400
t8107,8107,2923.58183,10603.05957,1661.45786,4784.7663700
t8108,8108,2888.58049,10362.06809,1660.69352,4826.4745000
t8109,8109,2891.21457,10403.85582,1688.45353,4903.8582500
t811,811,3137.91434,11316.88988,1789.59178,5083.5308400
t8111,8111,3222.58385,11131.68452,1780.05676,5052.0729000
t8112,8112,2993.48312,10428.30429,1727.51387,5002.6381900
t8113,8113,2742.75886,9648.52485,1668.4181,5049.7809200
t8114,8114,2531.81664,8906.42709,1614.13476,4921.7697700
t8115,8115,2386.59103,8424.57599,1587.32321,4858.3439800
t8116,8116,2307.28343,8168.52768,1579.89215,5149.4820800
t8117,8117,2285.15391,8075.1893,1580.63882,5175.8801800
t8118,8118,2306.75129,8149.84299,1580.90235,4885.0148400
t8119,8119,2294.06696,8266.31965,1579.8735,5179.9791900
t812,812,2399.13301,8669.44383,1564.36117,4745.0351300
t8121,8121,2645.38859,9609.06368,1604.16313,4713.5206700
t8122,8122,2871.16222,10379.98112,1666.61762,4751.4474400
t8123,8123,3013.80328,10851.71308,1689.33583,4760.5175300
t8124,8124,3083.75874,11140.34821,1695.89767,4765.9561000
t8125,8125,3085.63569,11262.83767,1694.37875,4571.3767900
t8126,8126,3065.98864,11327.02663,1691.30959,4523.4729600
t8127,8127,3096.90414,11410.00329,1698.52543,4520.3130600
t8128,8128,3090.88325,11381.98984,1695.18283,4533.9524500
t8129,8129,3069.25671,11269.77181,1685.23627,4622.2915200
t813,813,3012.74016,10999.46707,1667.30613,4603.4408400
t8131,8131,2923.58183,10603.05957,1661.45786,4784.7663700
t8132,8132,2888.58049,10362.06809,1660.69352,4826.4745000
t8133,8133,2891.21457,10403.85582,1688.45353,4903.8582500
t8134,8134,3137.91434,11316.88988,1789.59178,5083.5308400
t8135,8135,3222.58385,11131.68452,1780.05676,5052.0729000
t8136,8136,2993.48312,10428.30429,1727.51387,5002.6381900
t8137,8137,2742.75886,9648.52485,1668.4181,5049.7809200
t8138,8138,2531.81664,8906.42709,1614.13476,4921.7697700
t8139,8139,2386.59103,8424.57599,1587.32321,4858.3439800
t814,814,2307.28343,8168.52768,1579.89215,5149.4820800
t8141,8141,2285.15391,8075.1893,1580.63882,5175.8801800
t8142,8142,2306.75129,8149.84299,1580.90235,4885.0148400
t8143,8143,2294.06696,8266.31965,1579.8735,5179.9791900
t8144,8144,2399.13301,8669.44383,1564.36117,4745.0351300
t8145,8145,2645.38859,9609.06368,1604.16313,4713.5206700
t8146,8146,2871.16222,10379.98112,1666.61762,4751.4474400
t8147,8147,3013.80328,10851.71308,1689.33583,4760.5175300
t8148,8148,3083.75874,11140.34821,1695.89767,4765.9561000
t8149,8149,3085.63569,11262.83767,1694.37875,4571.3767900
t815,815,3065.98864,11327.02663,1691.30959,4523.4729600
t8151,8151,3096.90414,11410.00329,1698.52543,4520.3130600
t8152,8152,3090.88325,11381.98984,1695.18283,4533.9524500
t8153,8153,3069.25671,11269.77181,1685.23627,4622.2915200
t8154,8154,3012.74016,10999.46707,1667.30613,4603.4408400
t8155,8155,2923.58183,10603.05957,1661.45786,4784.7663700
t8156,8156,2888.58049,10362.06809,1660.69352,4826.4745000
t8157,8157,2891.21457,10403.85582,1688.45353,4903.8582500
t8158,8158,3137.91434,11316.88988,1789.59178,5083.5308400
t8159,8159,3222.58385,11131.68452,1780.05676,5052.0729000
t816,816,2993.48312,10428.30429,1727.51387,5002.6381900
t8161,8161,2742.75886,9648.52485,1668.4181,5049.7809200
t8162,8162,2531.81664,8906.42709,1614.13476,4921.7697700
t8163,8163,2386.59103,8424.57599,1587.32321,4858.3439800
t8164,8164,2307.28343,8168.52768,1579.89215,5149.4820800
t8165,8165,2285.15391,8075.1893,1580.63882,5175.8801800
t8166,8166,2306.75129,8149.84299,1580.90235,4885.0148400
t8167,8167,2294.06696,8266.31965,1579.8735,5179.9791900
t8168,8168,2399.13301,8669.44383,1564.36117,4745.0351300
t8169,8169,2645.38859,9609.06368,1604.16313,4713.5206700
t817,817,2871.16222,10379.98112,1666.61762,4751.4474400
t8171,8171,3013.80328,10851.71308,1689.33583,4760.5175300
t8172,8172,3083.75874,11140.34821,1695.89767,4765.9561000
t8173,8173,3085.63569,11262.83767,1694.37875,4571.3767900
t8174,8174,3065.98864,11327.02663,1691.30959,4523.4729600
t8175,8175,3096.90414,11410.00329,1698.52543,4520.3130600
t8176,8176,3090.88325,11381.98984,1695.18283,4533.9524500
t8177,8177,3069.25671,11269.77181,1685.23627,4622.2915200
t8178,8178,3012.74016,10999.46707,1667.30613,4603.4408400
t8179,8179,2923.58183,10603.05957,1661.45786,4784.7663700
t818,818,2888.58049,10362.06809,1660.69352,4826.4745000
t8181,8181,2891.21457,10403.85582,1688.45353,4903.8582500
t8182,8182,3137.91434,11316.88988,1789.59178,5083.5308400
t8183,8183,3222.58385,11131.68452,1780.05676,5052.0729000
t8184,8184,2993.48312,10428.30429,1727.51387,5002.6381900
t8185,8185,2742.75886,9648.52485,1668.4181,5049.7809200
t8186,8186,2531.81664,8906.42709,1614.13476,4921.7697700
t8187,8187,2386.59103,8424.57599,1587.32321,4858.3439800
t8188,8188,2307.28343,8168.52768,1579.89215,5149.4820800
t8189,8189,2285.15391,8075.1893,1580.63882,5175.8801800
t819,819,2306.75129,8149.84299,1580.90235,4885.0148400
t8191,8191,2294.06696,8266.31965,1579.8735,5179.9791900
t8192,8192,2399.13301,8669.44383,1564.36117,4745.0351300
t8193,8193,2645.38859,9609.06368,1604.16313,4713.5206700
t8194,8194,2871.16222,10379.98112,1666.61762,4751.4474400
t8195,8195,3013.80328,10851.71308,1689.33583,4760.5175300
t8196,8196,3083.75874,11140.34821,1695.89767,4765.9561000
t8197,8197,3085.63569,11262.83767,1694.37875,4571.3767900
t8198,8198,3065.98864,11327.02663,1691.30959,4523.4729600
t8199,8199,3096.90414,11410.00329,1698.52543,4520.3130600
t82,82,3090.88325,11381.98984,1695.18283,4533.9524500
t8201,8201,3069.25671,11269.77181,1685.23627,4622.2915200
t8202,8202,3012.74016,10999.46707,1667.30613,4603.4408400
t8203,8203,2923.58183,10603.05957,1661.45786,4784.7663700
t8204,8204,2888.58049,10362.06809,1660.69352,4826.4745000
t8205,8205,2891.21457,10403.85582,1688.45353,4903.8582500
t8206,8206,3137.91434,11316.88988,1789.59178,5083.5308400
t8207,8207,3222.58385,11131.68452,1780.05676,5052.0729000
t8208,8208,2993.48312,10428.30429,1727.51387,5002.6381900
t8209,8209,2742.75886,9648.52485,1668.4181,5049.7809200
t821,821,2531.81664,8906.42709,1614.13476,4921.7697700
t8211,8211,2386.59103,8424.57599,1587.32321,4858.3439800
t8212,8212,2307.28343,8168.52768,1579.89215,5149.4820800
t8213,8213,2285.15391,8075.1893,1580.63882,5175.8801800
t8214,8214,2306.75129,8149.84299,1580.90235,4885.0148400
t8215,8215,2294.06696,8266.31965,1579.8735,5179.9791900
t8216,8216,2399.13301,8669.44383,1564.36117,4745.0351300
t8217,8217,2645.38859,9609.06368,1604.16313,4713.5206700
t8218,8218,2871.16222,10379.98112,1666.61762,4751.4474400
t8219,8219,3013.80328,10851.71308,1689.33583,4760.5175300
t822,822,3083.75874,11140.34821,1695.89767,4765.9561000
t8221,8221,3085.63569,11262.83767,1694.37875,4571.3767900
t8222,8222,3065.98864,11327.02663,1691.30959,4523.4729600
t8223,8223,3096.90414,11410.00329,1698.52543,4520.3130600
t8224,8224,3090.88325,11381.98984,1695.18283,4533.9524500
t8225,8225,3069.25671,11269.77181,1685.23627,4622.2915200
t8226,8226,3012.74016,10999.46707,1667.30613,4603.4408400
t8227,8227,2923.58183,10603.05957,1661.45786,4784.7663700
t8228,8228,2888.58049,10362.06809,1660.69352,4826.4745000
t8229,8229,2891.21457,10403.85582,1688.45353,4903.8582500
t823,823,3137.91434,11316.88988,1789.59178,5083.5308400
t8231,8231,3222.58385,11131.68452,1780.05676,5052.0729000
t8232,8232,2993.48312,10428.30429,1727.51387,5002.6381900
t8233,8233,2742.75886,9648.52485,1668.4181,5049.7809200
t8234,8234,2531.81664,8906.42709,1614.13476,4921.7697700
t8235,8235,2386.59103,8424.57599,1587.32321,4858.3439800
t8236,8236,2307.28343,8168.52768,1579.89215,5149.4820800
t8237,8237,2285.15391,8075.1893,1580.63882,5175.8801800
t8238,8238,2306.75129,8149.84299,1580.90235,4885.0148400
t8239,8239,2294.06696,8266.31965,1579.8735,5179.9791900
t824,824,2399.13301,8669.44383,1564.36117,4745.0351300
t8241,8241,2645.38859,9609.06368,1604.16313,4713.5206700
t8242,8242,2871.16222,10379.98112,1666.61762,4751.4474400
t8243,8243,3013.80328,10851.71308,1689.33583,4760.5175300
t8244,8244,3083.75874,11140.34821,1695.89767,4765.9561000
t8245,8245,3085.63569,11262.83767,1694.37875,4571.3767900
t8246,8246,3065.98864,11327.02663,1691.30959,4523.4729600
t8247,8247,3096.90414,11410.00329,1698.52543,4520.3130600
t8248,8248,3090.88325,11381.98984,1695.18283,4533.9524500
t8249,8249,3069.25671,11269.77181,1685.23627,4622.2915200
t825,825,3012.74016,10999.46707,1667.30613,4603.4408400
t8251,8251,2923.58183,10603.05957,1661.45786,4784.7663700
t8252,8252,2888.58049,10362.06809,1660.69352,4826.4745000
t8253,8253,2891.21457,10403.85582,1688.45353,4903.8582500
t8254,8254,3137.91434,11316.88988,1789.59178,5083.5308400
t8255,8255,3222.58385,11131.68452,1780.05676,5052.0729000
t8256,8256,2993.48312,10428.30429,1727.51387,5002.6381900
t8257,8257,2742.75886,9648.52485,1668.4181,5049.7809200
t8258,8258,2531.81664,8906.42709,1614.13476,4921.7697700
t8259,8259,2386.59103,8424.57599,1587.32321,4858.3439800
t826,826,2307.28343,8168.52768,1579.89215,5149.4820800
t8261,8261,2285.15391,8075.1893,1580.63882,5175.8801800
t8262,8262,2306.75129,8149.84299,1580.90235,4885.0148400
t8263,8263,2294.06696,8266.31965,1579.8735,5179.9791900
t8264,8264,2399.13301,8669.44383,1564.36117,4745.0351300
t8265,8265,2645.38859,9609.06368,1604.16313,4713.5206700
t8266,8266,2871.16222,10379.98112,1666.61762,4751.4474400
t8267,8267,3013.80328,10851.71308,1689.33583,4760.5175300
t8268,8268,3083.75874,11140.34821,1695.89767,4765.9561000
t8269,8269,3085.63569,11262.83767,1694.37875,4571.3767900
t827,827,3065.98864,11327.02663,1691.30959,4523.4729600
t8271,8271,3096.90414,11410.00329,1698.52543,4520.3130600
t8272,8272,3090.88325,11381.98984,1695.18283,4533.9524500
t8273,8273,3069.25671,11269.77181,1685.23627,4622.2915200
t8274,8274,3012.74016,10999.46707,1667.30613,4603.4408400
t8275,8275,2923.58183,10603.05957,1661.45786,4784.7663700
t8276,8276,2888.58049,10362.06809,1660.69352,4826.4745000
t8277,8277,2891.21457,10403.85582,1688.45353,4903.8582500
t8278,8278,3137.91434,11316.88988,1789.59178,5083.5308400
t8279,8279,3222.58385,11131.68452,1780.05676,5052.0729000
t828,828,2993.48312,10428.30429,1727.51387,5002.6381900
t8281,8281,2742.75886,9648.52485,1668.4181,5049.7809200
t8282,8282,2531.81664,8906.42709,1614.13476,4921.7697700
t8283,8283,2386.59103,8424.57599,1587.32321,4858.3439800
t8284,8284,2307.28343,8168.52768,1579.89215,5149.4820800
t8285,8285,2285.15391,8075.1893,1580.63882,5175.8801800
t8286,8286,2306.75129,8149.84299,1580.90235,4885.0148400
t8287,8287,2294.06696,8266.31965,1579.8735,5179.9791900
t8288,8288,2399.13301,8669.44383,1564.36117,4745.0351300
t8289,8289,2645.38859,9609.06368,1604.16313,4713.5206700
t829,829,2871.16222,10379.98112,1666.61762,4751.4474400
t8291,8291,3013.80328,10851.71308,1689.33583,4760.5175300
t8292,8292,3083.75874,11140.34821,1695.89767,4765.9561000
t8293,8293,3085.63569,11262.83767,1694.37875,4571.3767900
t8294,8294,3065.98864,11327.02663,1691.30959,4523.4729600
t8295,8295,3096.90414,11410.00329,1698.52543,4520.3130600
t8296,8296,3090.88325,11381.98984,1695.18283,4533.9524500
t8297,8297,3069.25671,11269.77181,1685.23627,4622.2915200
t8298,8298,3012.74016,10999.46707,1667.30613,4603.4408400
t8299,8299,2923.58183,10603.05957,1661.45786,4784.7663700
t83,83,2888.58049,10362.06809,1660.69352,4826.4745000
t8301,8301,2891.21457,10403.85582,1688.45353,4903.8582500
t8302,8302,3137.91434,11316.88988,1789.59178,5083.5308400
t8303,8303,3222.58385,11131.68452,1780.05676,5052.0729000
t8304,8304,2993.48312,10428.30429,1727.51387,5002.6381900
t8305,8305,2742.75886,9648.52485,1668.4181,5049.7809200
t8306,8306,2531.81664,8906.42709,1614.13476,4921.7697700
t8307,8307,2386.59103,8424.57599,1587.32321,4858.3439800
t8308,8308,2307.28343,8168.52768,1579.89215,5149.4820800
t8309,8309,2285.15391,8075.1893,1580.63882,5175.8801800
t831,831,2306.75129,8149.84299,1580.90235,4885.0148400
t8311,8311,2294.06696,8266.31965,1579.8735,5179.9791900
t8312,8312,2399.13301,8669.44383,1564.36117,4745.0351300
t8313,8313,2645.38859,9609.06368,1604.16313,4713.5206700
t8314,8314,2871.16222,10379.98112,1666.61762,4751.4474400
t8315,8315,3013.80328,10851.71308,1689.33583,4760.5175300
t8316,8316,3083.75874,11140.34821,1695.89767,4765.9561000
t8317,8317,3085.63569,11262.83767,1694.37875,4571.3767900
t8318,8318,3065.98864,11327.02663,1691.30959,4523.4729600
t8319,8319,3096.90414,11410.00329,1698.52543,4520.3130600
t832,832,3090.88325,11381.98984,1695.18283,4533.9524500
t8321,8321,3069.25671,11269.77181,1685.23627,4622.2915200
t8322,8322,3012.74016,10999.46707,1667.30613,4603.4408400
t8323,8323,2923.58183,10603.05957,1661.45786,4784.7663700
t8324,8324,2888.58049,10362.06809,1660.69352,4826.4745000
t8325,8325,2891.21457,10403.85582,1688.45353,4903.8582500
t8326,8326,3137.91434,11316.88988,1789.59178,5083.5308400
t8327,8327,3222.58385,11131.68452,1780.05676,5052.0729000
t8328,8328,2993.48312,10428.30429,1727.51387,5002.6381900
t8329,8329,2742.75886,9648.52485,1668.4181,5049.7809200
t833,833,2531.81664,8906.42709,1614.13476,4921.7697700
t8331,8331,2386.59103,8424.57599,1587.32321,4858.3439800
t8332,8332,2307.28343,8168.52768,1579.89215,5149.4820800
t8333,8333,2285.15391,8075.1893,1580.63882,5175.8801800
t8334,8334,2306.75129,8149.84299,1580.90235,4885.0148400
t8335,8335,2294.06696,8266.31965,1579.8735,5179.9791900
t8336,8336,2399.13301,8669.44383,1564.36117,4745.0351300
t8337,8337,2645.38859,9609.06368,1604.16313,4713.5206700
t8338,8338,2871.16222,10379.98112,1666.61762,4751.4474400
t8339,8339,3013.80328,10851.71308,1689.33583,4760.5175300
t834,834,3083.75874,11140.34821,1695.89767,4765.9561000
t8341,8341,3085.63569,11262.83767,1694.37875,4571.3767900
t8342,8342,3065.98864,11327.02663,1691.30959,4523.4729600
t8343,8343,3096.90414,11410.00329,1698.52543,4520.3130600
t8344,8344,3090.88325,11381.98984,1695.18283,4533.9524500
t8345,8345,3069.25671,11269.77181,1685.23627,4622.2915200
t8346,8346,3012.74016,10999.46707,1667.30613,4603.4408400
t8347,8347,2923.58183,10603.05957,1661.45786,4784.7663700
t8348,8348,2888.58049,10362.06809,1660.69352,4826.4745000
t8349,8349,2891.21457,10403.85582,1688.45353,4903.8582500
t835,835,3137.91434,11316.88988,1789.59178,5083.5308400
t8351,8351,3222.58385,11131.68452,1780.05676,5052.0729000
t8352,8352,2993.48312,10428.30429,1727.51387,5002.6381900
t8353,8353,2742.75886,9648.52485,1668.4181,5049.7809200
t8354,8354,2531.81664,8906.42709,1614.13476,4921.7697700
t8355,8355,2386.59103,8424.57599,1587.32321,4858.3439800
t8356,8356,2307.28343,8168.52768,1579.89215,5149.4820800
t8357,8357,2285.15391,8075.1893,1580.63882,5175.8801800
t8358,8358,2306.75129,8149.84299,1580.90235,4885.0148400
t8359,8359,2294.06696,8266.31965,1579.8735,5179.9791900
t836,836,2399.13301,8669.44383,1564.36117,4745.0351300
t8361,8361,2645.38859,9609.06368,1604.16313,4713.5206700
t8362,8362,2871.16222,10379.98112,1666.61762,4751.4474400
t8363,8363,3013.80328,10851.71308,1689.33583,4760.5175300
t8364,8364,3083.75874,11140.34821,1695.89767,4765.9561000
t8365,8365,3085.63569,11262.83767,1694.37875,4571.3767900
t8366,8366,3065.98864,11327.02663,1691.30959,4523.4729600
t8367,8367,3096.90414,11410.00329,1698.52543,4520.3130600
t8368,8368,3090.88325,11381.98984,1695.18283,4533.9524500
t8369,8369,3069.25671,11269.77181,1685.23627,4622.2915200
t837,837,3012.74016,10999.46707,1667.30613,4603.4408400
t8371,8371,2923.58183,10603.05957,1661.45786,4784.7663700
t8372,8372,2888.58049,10362.06809,1660.69352,4826.4745000
t8373,8373,2891.21457,10403.85582,1688.45353,4903.8582500
t8374,8374,3137.91434,11316.88988,1789.59178,5083.5308400
t8375,8375,3222.58385,11131.68452,1780.05676,5052.0729000
t8376,8376,2993.48312,10428.30429,1727.51387,5002.6381900
t8377,8377,2742.75886,9648.52485,1668.4181,5049.7809200
t8378,8378,2531.81664,8906.42709,1614.13476,4921.7697700
t8379,8379,2386.59103,8424.57599,1587.32321,4858.3439800
t838,838,2307.28343,8168.52768,1579.89215,5149.4820800
t8381,8381,2285.15391,8075.1893,1580.63882,5175.8801800
